                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     21,                 1.2686,                 1.5424,                 1.1295,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.009802,               0.009802,               0.009802
                     22,                 1.2448,                 1.4947,                 1.1441,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0097921,              0.0097921,              0.0097921
                     23,                 1.2765,                 1.6109,                 1.1705,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0097822,              0.0097822,              0.0097822
                     24,                 1.1826,                 1.3003,                 1.0835,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0097723,              0.0097723,              0.0097723
                     25,                 1.2272,                 1.2495,                 1.1113,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0097624,              0.0097624,              0.0097624
                     26,                 1.2428,                 1.3734,                 1.1847,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0097525,              0.0097525,              0.0097525
                     27,                 1.1241,                 1.3328,                 1.0663,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0097426,              0.0097426,              0.0097426
                     28,                 1.1287,                 1.1379,                 1.0274,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0097327,              0.0097327,              0.0097327
                     29,                 1.1334,                 1.2727,                 1.1384,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0097228,              0.0097228,              0.0097228
                     30,                 1.1322,                 1.3021,                 1.0762,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0097129,              0.0097129,              0.0097129
                     31,                 1.2075,                 1.2071,                  1.115,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.009703,               0.009703,               0.009703
                     32,                 1.2959,                 1.3482,                 1.2408,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0096931,              0.0096931,              0.0096931
                     33,                 1.2173,                  1.299,                 1.1271,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0096832,              0.0096832,              0.0096832
                     34,                 1.0716,                 1.0973,                 1.0552,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0096733,              0.0096733,              0.0096733
                     35,                  1.147,                 1.3306,                 1.1508,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0096634,              0.0096634,              0.0096634
                     36,                 1.0831,                 1.2787,                 1.0436,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0096535,              0.0096535,              0.0096535
                     37,                 1.1397,                 1.1865,                 1.1044,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0096436,              0.0096436,              0.0096436
                     38,                  1.146,                 1.1685,                 1.1161,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0096337,              0.0096337,              0.0096337
                     39,                 1.1826,                 1.2937,                 1.1355,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0096238,              0.0096238,              0.0096238
                     40,                 1.2075,                 1.3872,                 1.1329,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0096139,              0.0096139,              0.0096139
                     41,                 1.1228,                 1.1355,                 1.0852,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.009604,               0.009604,               0.009604
                     42,                 1.1841,                 1.2754,                 1.1584,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0095941,              0.0095941,              0.0095941
                     43,                 1.1023,                 1.0592,                 1.0394,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0095842,              0.0095842,              0.0095842
                     44,                 1.0877,                 1.1036,                 1.0931,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0095743,              0.0095743,              0.0095743
                     45,                 1.1709,                 1.1647,                 1.0782,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0095644,              0.0095644,              0.0095644
                     46,                 1.2282,                 1.3825,                 1.1789,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0095545,              0.0095545,              0.0095545
                     47,                 1.1186,                 1.0748,                 1.0698,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0095446,              0.0095446,              0.0095446
                     48,                 1.0814,                 1.0954,                 1.0335,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0095347,              0.0095347,              0.0095347
                     49,                  1.066,                 1.0862,                 1.0502,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0095248,              0.0095248,              0.0095248
                     50,                 1.0956,                 1.1686,                  1.081,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0095149,              0.0095149,              0.0095149
                     51,                 1.1045,                 1.1294,                 1.0782,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.009505,               0.009505,               0.009505
                     52,                 1.0575,                 1.1041,                 1.0693,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0094951,              0.0094951,              0.0094951
                     53,                 1.0816,                0.99712,                 1.0832,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0094852,              0.0094852,              0.0094852
                     54,                 1.1306,                 1.0493,                 1.1231,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0094753,              0.0094753,              0.0094753
                     55,                0.99242,                 0.9434,                 1.0096,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0094654,              0.0094654,              0.0094654
                     56,                 1.0651,                0.97631,                 1.0491,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0094555,              0.0094555,              0.0094555
                     57,                  1.104,                 1.0427,                 1.0527,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0094456,              0.0094456,              0.0094456
                     58,                 1.0324,                0.96943,                 1.0284,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0094357,              0.0094357,              0.0094357
                     59,                 1.0957,                 1.0577,                 1.0489,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0094258,              0.0094258,              0.0094258
                     60,                 1.1329,                  1.346,                 1.0997,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0094159,              0.0094159,              0.0094159
                     61,                 1.1052,                 1.0612,                 1.1116,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.009406,               0.009406,               0.009406
                     62,                 1.0101,                0.95437,                 1.0156,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0093961,              0.0093961,              0.0093961
                     63,                0.97977,                 1.0814,                 1.0181,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0093862,              0.0093862,              0.0093862
                     64,                 1.0737,                 1.0853,                 1.1068,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0093763,              0.0093763,              0.0093763
                     65,                 1.0264,                 1.0457,                  1.048,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0093664,              0.0093664,              0.0093664
                     66,                 1.0685,                 1.1759,                 1.1088,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0093565,              0.0093565,              0.0093565
                     67,                 1.0645,                 1.0375,                 1.0623,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0093466,              0.0093466,              0.0093466
                     68,                 1.0385,                 1.0205,                 1.0407,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0093367,              0.0093367,              0.0093367
                     69,                 1.0192,                0.98453,                 1.0536,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0093268,              0.0093268,              0.0093268
                     70,                 1.0478,                 1.0813,                 1.0628,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0093169,              0.0093169,              0.0093169
                     71,                 1.0375,                 1.0046,                 1.0245,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.009307,               0.009307,               0.009307
                     72,                 1.0589,                 1.0921,                 1.1117,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0092971,              0.0092971,              0.0092971
                     73,                  1.037,                 1.0968,                 1.0673,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0092872,              0.0092872,              0.0092872
                     74,                  1.022,                0.93703,                 1.0377,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0092773,              0.0092773,              0.0092773
                     75,                0.98104,                0.91851,                 1.0306,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0092674,              0.0092674,              0.0092674
                     76,                  1.077,                 1.1867,                 1.1119,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0092575,              0.0092575,              0.0092575
                     77,                 1.0651,                 1.0193,                 1.0579,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0092476,              0.0092476,              0.0092476
                     78,                0.98295,                0.89296,                  1.014,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0092377,              0.0092377,              0.0092377
                     79,                 1.0341,                0.97206,                  1.066,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0092278,              0.0092278,              0.0092278
                     80,                 1.0184,                0.92887,                 1.0367,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0092179,              0.0092179,              0.0092179
                     81,                0.99869,                0.96232,                 1.0142,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.009208,               0.009208,               0.009208
                     82,                 1.0104,                0.99959,                 1.0583,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0091981,              0.0091981,              0.0091981
                     83,                 1.0546,                 1.0275,                 1.1136,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0091882,              0.0091882,              0.0091882
                     84,                 0.9995,                0.89767,                0.99022,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0091783,              0.0091783,              0.0091783
                     85,                  1.056,                 1.0689,                 1.0759,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0091684,              0.0091684,              0.0091684
                     86,                 1.0255,                0.95874,                 1.0755,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0091585,              0.0091585,              0.0091585
                     87,                0.96936,                0.86359,                 1.0311,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0091486,              0.0091486,              0.0091486
                     88,                0.99714,                0.95579,                 1.0631,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0091387,              0.0091387,              0.0091387
                     89,                0.94541,                0.94037,                0.98889,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0091288,              0.0091288,              0.0091288
                     90,                0.95465,                0.89377,                 1.0315,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0091189,              0.0091189,              0.0091189
                     91,                 1.0531,                0.94266,                 1.0753,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.009109,               0.009109,               0.009109
                     92,                 1.0183,                0.98823,                 1.0849,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0090991,              0.0090991,              0.0090991
                     93,                0.98263,                0.97611,                 1.0736,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0090892,              0.0090892,              0.0090892
                     94,                0.99768,                0.97534,                 1.0723,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0090793,              0.0090793,              0.0090793
                     95,                0.99307,                0.91756,                 1.0172,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0090694,              0.0090694,              0.0090694
                     96,                 1.0276,                 1.0278,                  1.115,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0090595,              0.0090595,              0.0090595
                     97,                  1.025,                 0.9199,                 1.0387,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0090496,              0.0090496,              0.0090496
                     98,                 1.0196,                0.97882,                 1.0723,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0090397,              0.0090397,              0.0090397
                     99,                0.97913,                0.88019,                 1.0349,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0090298,              0.0090298,              0.0090298
                    100,                0.95937,                0.88897,                 1.0123,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0090199,              0.0090199,              0.0090199
                    101,                0.99714,                0.94842,                  1.065,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                0.00901,                0.00901,                0.00901
                    102,                 1.0206,                 1.0226,                   1.08,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0090001,              0.0090001,              0.0090001
                    103,                0.98217,                0.86744,                 1.0414,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0089902,              0.0089902,              0.0089902
                    104,                  1.011,                0.90407,                 1.0389,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0089803,              0.0089803,              0.0089803
                    105,                0.98145,                0.88201,                 1.0418,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0089704,              0.0089704,              0.0089704
                    106,                0.96836,                0.91768,                 1.0514,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0089605,              0.0089605,              0.0089605
                    107,                 0.9414,                0.86076,                0.99764,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0089506,              0.0089506,              0.0089506
                    108,                0.89555,                0.77481,                0.98616,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0089407,              0.0089407,              0.0089407
                    109,                0.97665,                0.88861,                 1.0189,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0089308,              0.0089308,              0.0089308
                    110,                0.98774,                0.91501,                0.99275,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0089209,              0.0089209,              0.0089209
                    111,                0.98716,                0.92243,                 1.0641,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.008911,               0.008911,               0.008911
                    112,                0.90737,                0.82134,                0.97971,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0089011,              0.0089011,              0.0089011
                    113,                0.97698,                0.90438,                  1.039,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0088912,              0.0088912,              0.0088912
                    114,                0.92055,                0.84607,                 1.0051,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0088813,              0.0088813,              0.0088813
                    115,                0.98548,                0.97315,                 1.1023,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0088714,              0.0088714,              0.0088714
                    116,                0.95173,                0.84963,                  1.006,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0088615,              0.0088615,              0.0088615
                    117,                0.94409,                0.81628,                 1.0099,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0088516,              0.0088516,              0.0088516
                    118,                0.91222,                0.81861,                 1.0078,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0088417,              0.0088417,              0.0088417
                    119,                0.95169,                0.82831,                 1.0189,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0088318,              0.0088318,              0.0088318
                    120,                0.98207,                0.92043,                 1.0681,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0088219,              0.0088219,              0.0088219
                    121,                0.97475,                0.89077,                 1.0746,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.008812,               0.008812,               0.008812
                    122,                0.91133,                0.80589,                 1.0081,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0088021,              0.0088021,              0.0088021
                    123,                  1.019,                 1.0608,                 1.0836,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0087922,              0.0087922,              0.0087922
                    124,                0.93624,                0.82148,                 1.0147,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0087823,              0.0087823,              0.0087823
                    125,                 1.0027,                0.89603,                 1.0602,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0087724,              0.0087724,              0.0087724
                    126,                0.98025,                0.88734,                 1.0782,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0087625,              0.0087625,              0.0087625
                    127,                0.88023,                0.78436,                 1.0018,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0087526,              0.0087526,              0.0087526
                    128,                0.91276,                0.75699,                 1.0001,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0087427,              0.0087427,              0.0087427
                    129,                0.91244,                0.73363,                 1.0162,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0087328,              0.0087328,              0.0087328
                    130,                0.88868,                0.74297,                0.99632,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0087229,              0.0087229,              0.0087229
                    131,                0.96257,                 0.8895,                 1.1023,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.008713,               0.008713,               0.008713
                    132,                0.91857,                0.92478,                  1.042,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0087031,              0.0087031,              0.0087031
