                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     22,                 1.2607,                 1.4714,                 1.1659,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.009406,               0.009406,               0.009406
                     23,                 1.2804,                 1.5572,                 1.1756,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0093777,              0.0093777,              0.0093777
                     24,                 1.1221,                 1.2469,                 1.0742,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0093494,              0.0093494,              0.0093494
                     25,                 1.1867,                  1.224,                  1.109,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0093211,              0.0093211,              0.0093211
                     26,                 1.2104,                 1.3656,                 1.1634,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0092929,              0.0092929,              0.0092929
                     27,                  1.109,                 1.1971,                 1.0657,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0092646,              0.0092646,              0.0092646
                     28,                 1.0883,                 1.1192,                 1.0234,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0092363,              0.0092363,              0.0092363
                     29,                 1.1051,                 1.2514,                 1.1405,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.009208,               0.009208,               0.009208
                     30,                 1.1119,                 1.2792,                 1.0664,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0091797,              0.0091797,              0.0091797
                     31,                  1.177,                 1.1469,                 1.1036,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0091514,              0.0091514,              0.0091514
                     32,                 1.2827,                 1.3737,                 1.2422,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0091231,              0.0091231,              0.0091231
                     33,                 1.2522,                 1.3034,                 1.1589,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0090949,              0.0090949,              0.0090949
                     34,                 1.0668,                 1.0875,                 1.0595,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0090666,              0.0090666,              0.0090666
                     35,                 1.1236,                  1.262,                 1.1392,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0090383,              0.0090383,              0.0090383
                     36,                 1.0461,                  1.288,                 1.0336,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                0.00901,                0.00901,                0.00901
                     37,                 1.1159,                 1.1586,                 1.1112,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0089817,              0.0089817,              0.0089817
                     38,                 1.1326,                 1.1532,                 1.1209,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0089534,              0.0089534,              0.0089534
                     39,                 1.1267,                 1.2332,                 1.1249,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0089251,              0.0089251,              0.0089251
                     40,                 1.1886,                 1.3116,                 1.1443,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0088969,              0.0088969,              0.0088969
                     41,                 1.1135,                  1.129,                 1.1007,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0088686,              0.0088686,              0.0088686
                     42,                 1.1317,                 1.2113,                 1.1295,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0088403,              0.0088403,              0.0088403
                     43,                 1.0728,                 1.0639,                   1.04,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.008812,               0.008812,               0.008812
                     44,                 1.0485,                  1.048,                 1.0715,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0087837,              0.0087837,              0.0087837
                     45,                 1.1668,                 1.1106,                 1.0885,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0087554,              0.0087554,              0.0087554
                     46,                 1.1766,                  1.304,                 1.1598,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0087271,              0.0087271,              0.0087271
                     47,                  1.085,                 1.0107,                 1.0669,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0086989,              0.0086989,              0.0086989
                     48,                 1.0309,                 1.0685,                 1.0201,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0086706,              0.0086706,              0.0086706
                     49,                 1.0324,                 1.0801,                 1.0444,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0086423,              0.0086423,              0.0086423
                     50,                 1.0751,                  1.183,                 1.0749,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.008614,               0.008614,               0.008614
                     51,                 1.0715,                 1.0803,                  1.075,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0085857,              0.0085857,              0.0085857
                     52,                 1.0417,                 1.1181,                  1.076,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0085574,              0.0085574,              0.0085574
                     53,                 1.0469,                 0.9901,                 1.0698,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0085291,              0.0085291,              0.0085291
                     54,                 1.0769,                 1.0169,                 1.1071,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0085009,              0.0085009,              0.0085009
                     55,                 0.9874,                0.93315,                 1.0056,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0084726,              0.0084726,              0.0084726
                     56,                  1.013,                0.95558,                 1.0296,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0084443,              0.0084443,              0.0084443
                     57,                 1.0584,                 1.0113,                 1.0436,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.008416,               0.008416,               0.008416
                     58,                0.98923,                0.93773,                 1.0223,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0083877,              0.0083877,              0.0083877
                     59,                  1.048,                 1.0272,                 1.0379,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0083594,              0.0083594,              0.0083594
                     60,                  1.055,                 1.2326,                 1.0893,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0083311,              0.0083311,              0.0083311
                     61,                 1.0427,                 1.0062,                 1.0949,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0083029,              0.0083029,              0.0083029
                     62,                0.96937,                0.87292,                0.99687,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0082746,              0.0082746,              0.0082746
                     63,                0.97402,                  1.013,                 1.0214,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0082463,              0.0082463,              0.0082463
                     64,                  1.052,                 1.0162,                 1.1023,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.008218,               0.008218,               0.008218
                     65,                 1.0153,                0.96988,                 1.0302,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0081897,              0.0081897,              0.0081897
                     66,                 1.0197,                 1.0839,                 1.0958,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0081614,              0.0081614,              0.0081614
                     67,                 1.0269,                0.95889,                 1.0606,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0081331,              0.0081331,              0.0081331
                     68,                0.99466,                0.98643,                 1.0222,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0081049,              0.0081049,              0.0081049
                     69,                0.98159,                0.92844,                 1.0352,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0080766,              0.0080766,              0.0080766
                     70,                0.99842,                0.93213,                 1.0559,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0080483,              0.0080483,              0.0080483
                     71,                0.99466,                0.89253,                 1.0103,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                0.00802,                0.00802,                0.00802
                     72,                 1.0185,                0.98888,                 1.0791,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0079917,              0.0079917,              0.0079917
                     73,                  1.003,                 1.0144,                 1.0588,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0079634,              0.0079634,              0.0079634
                     74,                0.99427,                0.87204,                 1.0497,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0079351,              0.0079351,              0.0079351
                     75,                 0.9496,                0.83682,                 1.0172,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0079069,              0.0079069,              0.0079069
                     76,                 1.0475,                 1.1473,                  1.106,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0078786,              0.0078786,              0.0078786
                     77,                  1.004,                0.95478,                 1.0377,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0078503,              0.0078503,              0.0078503
                     78,                0.95282,                0.83069,                 1.0061,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.007822,               0.007822,               0.007822
                     79,                0.98832,                0.93364,                 1.0558,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0077937,              0.0077937,              0.0077937
                     80,                0.97662,                0.85526,                 1.0263,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0077654,              0.0077654,              0.0077654
                     81,                0.94805,                0.87463,                 1.0038,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0077371,              0.0077371,              0.0077371
                     82,                0.99278,                0.96955,                 1.0743,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0077089,              0.0077089,              0.0077089
                     83,                0.97958,                0.95861,                 1.0706,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0076806,              0.0076806,              0.0076806
                     84,                0.98356,                0.86981,                0.98399,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0076523,              0.0076523,              0.0076523
                     85,                 1.0371,                 1.0241,                 1.0741,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.007624,               0.007624,               0.007624
                     86,                0.98351,                0.90955,                 1.0658,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0075957,              0.0075957,              0.0075957
                     87,                0.93463,                0.83744,                 1.0215,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0075674,              0.0075674,              0.0075674
                     88,                0.96977,                0.91525,                 1.0634,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0075391,              0.0075391,              0.0075391
                     89,                0.90932,                0.86884,                0.97807,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0075109,              0.0075109,              0.0075109
                     90,                0.91402,                0.82726,                 1.0197,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0074826,              0.0074826,              0.0074826
                     91,                  1.015,                0.88515,                 1.0602,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0074543,              0.0074543,              0.0074543
                     92,                0.96478,                0.93719,                 1.0636,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.007426,               0.007426,               0.007426
                     93,                0.94931,                0.90212,                 1.0594,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0073977,              0.0073977,              0.0073977
                     94,                0.95786,                0.90964,                 1.0601,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0073694,              0.0073694,              0.0073694
                     95,                0.97185,                0.86388,                 1.0182,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0073411,              0.0073411,              0.0073411
                     96,                0.98728,                0.96056,                 1.0998,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0073129,              0.0073129,              0.0073129
                     97,                0.97191,                0.84834,                 1.0196,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0072846,              0.0072846,              0.0072846
                     98,                0.97273,                0.87579,                 1.0464,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0072563,              0.0072563,              0.0072563
                     99,                0.95809,                0.86451,                 1.0205,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.007228,               0.007228,               0.007228
                    100,                0.92909,                 0.8044,                 1.0161,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0071997,              0.0071997,              0.0071997
                    101,                0.94797,                0.89035,                 1.0438,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0071714,              0.0071714,              0.0071714
                    102,                0.98261,                0.90006,                 1.0682,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0071431,              0.0071431,              0.0071431
                    103,                0.91875,                0.80422,                 1.0268,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0071149,              0.0071149,              0.0071149
                    104,                0.94423,                0.84302,                 1.0106,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0070866,              0.0070866,              0.0070866
                    105,                0.93633,                0.80881,                 1.0311,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0070583,              0.0070583,              0.0070583
                    106,                0.92956,                0.84155,                 1.0434,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                0.00703,                0.00703,                0.00703
                    107,                0.88241,                0.80519,                0.98922,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0070017,              0.0070017,              0.0070017
                    108,                0.86656,                0.72255,                0.98219,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0069734,              0.0069734,              0.0069734
                    109,                0.93596,                0.83609,                 1.0078,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0069451,              0.0069451,              0.0069451
                    110,                0.92096,                0.79885,                0.97669,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0069169,              0.0069169,              0.0069169
                    111,                0.94437,                0.86547,                 1.0572,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0068886,              0.0068886,              0.0068886
                    112,                0.85238,                0.72158,                0.96272,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0068603,              0.0068603,              0.0068603
                    113,                0.94876,                0.83478,                 1.0418,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.006832,               0.006832,               0.006832
                    114,                0.86824,                0.77914,                0.98472,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0068037,              0.0068037,              0.0068037
                    115,                0.94466,                0.90084,                  1.082,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0067754,              0.0067754,              0.0067754
                    116,                 0.8917,                0.76895,                0.98117,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0067471,              0.0067471,              0.0067471
                    117,                0.88686,                0.75283,                0.98892,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0067189,              0.0067189,              0.0067189
                    118,                0.87112,                0.77215,                0.99355,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0066906,              0.0066906,              0.0066906
                    119,                0.89076,                0.78012,                 1.0018,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0066623,              0.0066623,              0.0066623
                    120,                0.91202,                0.83857,                 1.0322,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.006634,               0.006634,               0.006634
                    121,                0.93004,                0.82943,                 1.0611,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0066057,              0.0066057,              0.0066057
                    122,                0.87166,                0.75147,                0.99458,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0065774,              0.0065774,              0.0065774
                    123,                0.96431,                0.86197,                 1.0645,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0065491,              0.0065491,              0.0065491
                    124,                0.86255,                0.72882,                0.99621,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0065209,              0.0065209,              0.0065209
                    125,                0.94263,                0.84125,                 1.0433,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0064926,              0.0064926,              0.0064926
                    126,                0.90745,                0.81407,                 1.0491,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0064643,              0.0064643,              0.0064643
                    127,                 0.8366,                0.69556,                0.98357,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.006436,               0.006436,               0.006436
                    128,                0.84647,                0.70099,                0.97906,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0064077,              0.0064077,              0.0064077
                    129,                0.84341,                 0.6774,                0.98874,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0063794,              0.0063794,              0.0063794
                    130,                 0.8485,                0.68787,                0.98149,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0063511,              0.0063511,              0.0063511
                    131,                0.91947,                0.81523,                 1.0798,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0063229,              0.0063229,              0.0063229
                    132,                0.87114,                0.82974,                 1.0223,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0062946,              0.0062946,              0.0062946
                    133,                0.82951,                 0.6922,                0.94687,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0062663,              0.0062663,              0.0062663
                    134,                0.90312,                 0.7664,                 1.0005,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.006238,               0.006238,               0.006238
                    135,                 0.8706,                0.71827,                0.98915,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0062097,              0.0062097,              0.0062097
                    136,                0.87793,                0.74441,                 1.0248,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0061814,              0.0061814,              0.0061814
                    137,                0.90133,                 0.7811,                 1.0252,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0061531,              0.0061531,              0.0061531
                    138,                0.85133,                0.70384,                   1.01,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0061249,              0.0061249,              0.0061249
                    139,                0.87402,                 0.8231,                 1.0137,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0060966,              0.0060966,              0.0060966
                    140,                0.86127,                0.76254,                 1.0035,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0060683,              0.0060683,              0.0060683
                    141,                0.85586,                0.66852,                0.99717,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                0.00604,                0.00604,                0.00604
                    142,                0.82232,                0.75181,                0.99655,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0060117,              0.0060117,              0.0060117
                    143,                0.81712,                0.68246,                0.96677,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0059834,              0.0059834,              0.0059834
                    144,                  0.832,                 0.6372,                0.95127,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0059551,              0.0059551,              0.0059551
                    145,                0.86433,                 0.7165,                0.98886,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0059269,              0.0059269,              0.0059269
                    146,                0.86409,                0.72251,                0.99655,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0058986,              0.0058986,              0.0058986
                    147,                0.84863,                0.71688,                0.99984,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0058703,              0.0058703,              0.0058703
                    148,                0.82853,                0.70203,                 1.0074,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.005842,               0.005842,               0.005842
                    149,                 0.8416,                0.69999,                0.96526,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0058137,              0.0058137,              0.0058137
                    150,                 0.8521,                0.73832,                 1.0152,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0057854,              0.0057854,              0.0057854
                    151,                0.84884,                0.74047,                 1.0297,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0057571,              0.0057571,              0.0057571
                    152,                0.79849,                0.70204,                0.96952,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0057289,              0.0057289,              0.0057289
                    153,                0.82646,                0.67451,                0.98385,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0057006,              0.0057006,              0.0057006
                    154,                0.82261,                0.71285,                0.99337,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0056723,              0.0056723,              0.0056723
                    155,                0.85581,                 0.7474,                  1.006,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.005644,               0.005644,               0.005644
                    156,                0.83571,                0.69138,                0.98409,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0056157,              0.0056157,              0.0056157
                    157,                 0.7746,                0.56966,                0.90998,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0055874,              0.0055874,              0.0055874
                    158,                0.79873,                0.66498,                0.96169,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0055591,              0.0055591,              0.0055591
                    159,                0.80682,                0.65385,                0.93773,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0055309,              0.0055309,              0.0055309
                    160,                0.82032,                0.69055,                 1.0043,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0055026,              0.0055026,              0.0055026
                    161,                0.79429,                0.58719,                0.93371,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0054743,              0.0054743,              0.0054743
                    162,                0.78812,                0.62088,                0.94666,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.005446,               0.005446,               0.005446
                    163,                0.86994,                 0.7182,                0.99815,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0054177,              0.0054177,              0.0054177
                    164,                0.83436,                0.66234,                0.98902,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0053894,              0.0053894,              0.0053894
                    165,                0.83468,                0.72805,                 1.0006,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0053611,              0.0053611,              0.0053611
                    166,                0.78723,                0.61955,                0.93982,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0053329,              0.0053329,              0.0053329
                    167,                0.83708,                0.67708,                0.99947,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0053046,              0.0053046,              0.0053046
                    168,                0.81324,                0.64604,                0.97228,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0052763,              0.0052763,              0.0052763
                    169,                0.79333,                0.60185,                0.96281,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.005248,               0.005248,               0.005248
                    170,                0.79075,                0.59417,                0.93689,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0052197,              0.0052197,              0.0052197
                    171,                0.81102,                0.67656,                0.99529,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0051914,              0.0051914,              0.0051914
                    172,                0.79882,                0.62727,                0.98164,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0051631,              0.0051631,              0.0051631
                    173,                 0.7697,                0.61299,                0.92903,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0051349,              0.0051349,              0.0051349
                    174,                0.77987,                0.62361,                0.90869,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0051066,              0.0051066,              0.0051066
                    175,                0.78163,                0.62649,                0.95667,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0050783,              0.0050783,              0.0050783
                    176,                0.79688,                0.63968,                0.96453,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                0.00505,                0.00505,                0.00505
                    177,                0.79684,                0.67193,                0.98885,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0050217,              0.0050217,              0.0050217
                    178,                0.78232,                0.62157,                0.96968,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0049934,              0.0049934,              0.0049934
                    179,                 0.7861,                 0.6031,                0.97915,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0049651,              0.0049651,              0.0049651
                    180,                0.82171,                0.67988,                 1.0162,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0049369,              0.0049369,              0.0049369
                    181,                0.73328,                0.59408,                0.94701,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0049086,              0.0049086,              0.0049086
                    182,                0.78528,                0.63747,                0.97648,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0048803,              0.0048803,              0.0048803
                    183,                0.73584,                0.58437,                0.94711,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.004852,               0.004852,               0.004852
                    184,                0.77718,                0.57898,                0.95245,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0048237,              0.0048237,              0.0048237
                    185,                0.77169,                 0.6492,                0.98487,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0047954,              0.0047954,              0.0047954
                    186,                0.73883,                0.58255,                0.93802,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0047671,              0.0047671,              0.0047671
                    187,                  0.758,                0.63678,                0.98785,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0047389,              0.0047389,              0.0047389
                    188,                0.76149,                0.58836,                0.94421,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0047106,              0.0047106,              0.0047106
                    189,                0.73817,                0.54182,                0.92327,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0046823,              0.0046823,              0.0046823
                    190,                0.75708,                0.60846,                0.95999,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.004654,               0.004654,               0.004654
